"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
6.182194440E-1	3.351984918E-2	-1.340793967E-1	9.866806030E0	9.867773918E0
6.202207770E-1	3.830839694E-2	-1.340793967E-1	9.854835510E0	9.855822023E0
6.222221100E-1	2.873129770E-2	-1.316851079E-1	9.857229233E0	9.858150669E0
6.242234430E-1	3.351984918E-2	-1.197137386E-1	9.864412308E0	9.865195646E0
6.262247760E-1	2.394274808E-2	-1.221080124E-1	9.876383781E0	9.877167621E0
6.282261090E-1	2.394274808E-2	-1.268965602E-1	9.876383781E0	9.877227981E0
6.302274420E-1	2.873129770E-2	-1.316851079E-1	9.859623909E0	9.860545121E0
6.322287750E-1	4.309694469E-2	-1.245022863E-1	9.883566856E0	9.884444950E0
6.342301080E-1	3.830839694E-2	-1.125309169E-1	9.873989105E0	9.874704633E0
6.362311740E-1	4.070267081E-2	-1.268965602E-1	9.859623909E0	9.860524483E0
6.382325070E-1	3.830839694E-2	-1.268965602E-1	9.864412308E0	9.865302856E0
6.402338400E-1	2.394274808E-2	-1.268965602E-1	9.869200706E0	9.870045521E0
6.422354400E-1	3.591412306E-2	-1.221080124E-1	9.869200706E0	9.870021417E0
6.442367730E-1	5.267404765E-2	-1.292908341E-1	9.862017632E0	9.863005751E0
6.462381060E-1	2.633702382E-2	-1.245022863E-1	9.883566856E0	9.884386084E0
6.482410390E-1	1.915419847E-2	-1.221080124E-1	9.873989105E0	9.874762686E0
6.502423720E-1	2.873129770E-2	-1.149251908E-1	9.866806030E0	9.867517141E0
6.522437050E-1	3.591412306E-2	-1.053480953E-1	9.852440834E0	9.853069493E0
6.542446380E-1	3.351984918E-2	-1.077423692E-1	9.850046158E0	9.850692428E0
6.562459710E-1	1.915419847E-2	-1.268965602E-1	9.862017632E0	9.862852599E0
6.582473040E-1	3.591412306E-2	-1.245022863E-1	9.871595383E0	9.872445798E0
6.602520370E-1	4.309694469E-2	-1.292908341E-1	9.871595383E0	9.872536091E0
6.622533700E-1	4.070267081E-2	-1.197137386E-1	9.869200706E0	9.870010672E0
6.642547030E-1	4.309694469E-2	-1.292908341E-1	9.857229233E0	9.858171312E0
6.662613360E-1	3.591412306E-2	-1.316851079E-1	9.854835510E0	9.855780726E0
6.682626690E-1	3.830839694E-2	-1.292908341E-1	9.859623909E0	9.860545993E0
6.702640020E-1	3.351984918E-2	-1.316851079E-1	9.857229233E0	9.858165788E0
6.722659680E-1	3.112557158E-2	-1.364736706E-1	9.857229233E0	9.858223066E0
6.742673010E-1	3.351984918E-2	-1.316851079E-1	9.854835510E0	9.855772293E0
6.762686340E-1	4.309694469E-2	-1.245022863E-1	9.864412308E0	9.865292106E0
6.782700000E-1	4.309694469E-2	-1.268965602E-1	9.876383781E0	9.877292983E0
6.802713330E-1	4.549122229E-2	-1.292908341E-1	9.871595383E0	9.872546833E0
6.822726660E-1	3.830839694E-2	-1.221080124E-1	9.869200706E0	9.870030420E0
6.842740320E-1	3.112557158E-2	-1.221080124E-1	9.881172180E0	9.881975654E0
6.862753650E-1	3.830839694E-2	-1.197137386E-1	9.869200706E0	9.870001089E0
6.882766980E-1	4.788549617E-2	-1.221080124E-1	9.862017632E0	9.862889797E0
6.902780640E-1	3.830839694E-2	-1.340793967E-1	9.847652435E0	9.848639668E0
6.922793970E-1	4.309694469E-2	-1.364736706E-1	9.857229233E0	9.858268132E0
6.942807300E-1	3.351984918E-2	-1.340793967E-1	9.854835510E0	9.855804574E0
6.962831300E-1	3.351984918E-2	-1.268965602E-1	9.857229233E0	9.858102985E0
6.982844630E-1	3.830839694E-2	-1.173194647E-1	9.847652435E0	9.848425756E0
7.002857960E-1	4.070267081E-2	-1.101366431E-1	9.847652435E0	9.848352414E0
7.022901960E-1	4.549122229E-2	-1.173194647E-1	9.857229233E0	9.858032332E0
7.042915290E-1	4.549122229E-2	-1.245022863E-1	9.871595383E0	9.872485283E0
7.062928950E-1	4.788549617E-2	-1.173194647E-1	9.862017632E0	9.862831675E0
7.082902950E-1	4.070267081E-2	-1.268965602E-1	9.854835510E0	9.855736521E0
7.102916280E-1	2.633702382E-2	-1.173194647E-1	9.854835510E0	9.855569006E0
7.122929940E-1	3.830839694E-2	-1.245022863E-1	9.866806030E0	9.867665863E0
7.142939270E-1	3.112557158E-2	-1.245022863E-1	9.871595383E0	9.872429540E0
7.162952600E-1	3.351984918E-2	-1.197137386E-1	9.871595383E0	9.872378151E0
7.182966260E-1	4.070267081E-2	-1.316851079E-1	9.864412308E0	9.865375201E0
7.202937920E-1	4.788549617E-2	-1.292908341E-1	9.862017632E0	9.862981340E0
7.222951250E-1	4.788549617E-2	-1.221080124E-1	9.840469360E0	9.841343436E0
7.242964910E-1	3.830839694E-2	-1.149251908E-1	9.854835510E0	9.855580057E0
7.262947240E-1	4.070267081E-2	-1.245022863E-1	9.876383781E0	9.877252357E0
7.282960570E-1	3.351984918E-2	-1.197137386E-1	9.859623909E0	9.860407628E0
7.302974230E-1	3.351984918E-2	-1.101366431E-1	9.859623909E0	9.860296004E0
7.322980560E-1	3.830839694E-2	-1.125309169E-1	9.862017632E0	9.862734028E0
7.342993890E-1	3.351984918E-2	-1.077423692E-1	9.862017632E0	9.862663117E0
7.363007550E-1	2.633702382E-2	-1.077423692E-1	9.847652435E0	9.848277034E0
7.383020880E-1	2.633702382E-2	-1.316851079E-1	9.859623909E0	9.860538435E0
7.403034210E-1	2.394274808E-2	-1.316851079E-1	9.850046158E0	9.850955463E0
7.423047870E-1	3.591412306E-2	-1.268965602E-1	9.852440834E0	9.853323447E0
7.443058530E-1	3.351984918E-2	-1.197137386E-1	9.840469360E0	9.841254605E0
7.463071860E-1	3.591412306E-2	-1.316851079E-1	9.847652435E0	9.848598341E0
7.483085520E-1	2.873129770E-2	-1.364736706E-1	9.835680962E0	9.836669687E0
7.503098850E-1	3.591412306E-2	-1.292908341E-1	9.847652435E0	9.848566618E0
7.523112180E-1	4.070267081E-2	-1.245022863E-1	9.857229233E0	9.858099496E0
7.543125840E-1	4.070267081E-2	-1.292908341E-1	9.864412308E0	9.865343532E0
7.563155170E-1	2.394274808E-2	-1.292908341E-1	9.850046158E0	9.850923748E0
7.583168500E-1	3.351984918E-2	-1.340793967E-1	9.857229233E0	9.858198061E0
7.603182160E-1	4.070267081E-2	-1.245022863E-1	9.862017632E0	9.862887472E0
7.623211490E-1	2.873129770E-2	-1.316851079E-1	9.866806030E0	9.867726572E0
7.643224820E-1	2.873129770E-2	-1.245022863E-1	9.852440834E0	9.853269340E0
7.663238150E-1	3.112557158E-2	-1.316851079E-1	9.850046158E0	9.850975540E0
7.683272810E-1	3.830839694E-2	-1.077423692E-1	9.862017632E0	9.862680554E0
7.703286140E-1	4.549122229E-2	-9.816526622E-2	9.871595383E0	9.872188272E0
7.723299470E-1	4.549122229E-2	-1.005595401E-1	9.878777504E0	9.879394042E0
7.743307800E-1	5.027977005E-2	-1.245022863E-1	9.881172180E0	9.882084422E0
7.763321460E-1	3.112557158E-2	-1.388679445E-1	9.900326729E0	9.901349526E0
7.783334790E-1	1.436564885E-2	-1.364736706E-1	9.871595383E0	9.872549156E0
7.803330120E-1	2.154847234E-2	-1.173194647E-1	9.869200706E0	9.869921518E0
7.823343780E-1	3.112557158E-2	-1.221080124E-1	9.852440834E0	9.853246651E0
7.843357110E-1	4.070267081E-2	-1.268965602E-1	9.857229233E0	9.858130025E0
7.863337770E-1	3.591412306E-2	-1.364736706E-1	9.862017632E0	9.863027256E0
7.883351430E-1	3.591412306E-2	-1.197137386E-1	9.840469360E0	9.841263051E0
7.903364760E-1	3.351984918E-2	-1.292908341E-1	9.850046158E0	9.850951681E0
7.923378090E-1	2.633702382E-2	-1.245022863E-1	9.842864037E0	9.843686652E0
7.943391750E-1	2.394274808E-2	-1.221080124E-1	9.850046158E0	9.850832093E0
7.963405080E-1	2.873129770E-2	-1.316851079E-1	9.873989105E0	9.874908977E0
7.983418410E-1	1.675992459E-2	-1.173194647E-1	9.873989105E0	9.874700279E0
8.003432070E-1	1.915419847E-2	-1.173194647E-1	9.869200706E0	9.869916581E0
8.023445400E-1	2.394274808E-2	-1.364736706E-1	9.864412308E0	9.865385370E0
8.043458730E-1	2.154847234E-2	-1.292908341E-1	9.857229233E0	9.858100659E0
8.063472390E-1	2.873129770E-2	-1.268965602E-1	9.852440834E0	9.853299884E0
8.083485720E-1	4.070267081E-2	-1.292908341E-1	9.866806030E0	9.867737029E0
8.103496380E-1	3.591412306E-2	-1.292908341E-1	9.864412308E0	9.865324937E0
8.123510040E-1	3.351984918E-2	-1.268965602E-1	9.850046158E0	9.850920547E0
8.143523370E-1	2.394274808E-2	-1.149251908E-1	9.866806030E0	9.867504360E0
8.163563370E-1	3.351984918E-2	-1.101366431E-1	9.862017632E0	9.862689563E0
8.183577030E-1	3.591412306E-2	-1.173194647E-1	9.852440834E0	9.853204761E0
8.203590360E-1	3.591412306E-2	-1.316851079E-1	9.847652435E0	9.848598341E0
8.223557020E-1	3.351984918E-2	-1.245022863E-1	9.866806030E0	9.867648435E0
8.243570680E-1	3.591412306E-2	-1.125309169E-1	9.869200706E0	9.869907579E0
8.263584010E-1	3.351984918E-2	-1.029538140E-1	9.873989105E0	9.874582721E0
8.283578670E-1	3.830839694E-2	-1.221080124E-1	9.869200706E0	9.870030420E0
8.303592330E-1	3.112557158E-2	-1.292908341E-1	9.852440834E0	9.853338282E0
8.323605660E-1	3.112557158E-2	-1.292908341E-1	9.838075638E0	9.838974397E0
8.343618990E-1	2.873129770E-2	-1.340793967E-1	9.864412308E0	9.865365323E0
8.363632320E-1	2.154847234E-2	-1.292908341E-1	9.883566856E0	9.884435961E0
8.383645650E-1	2.873129770E-2	-1.316851079E-1	9.871595383E0	9.872515478E0
8.403658980E-1	2.154847234E-2	-1.436564922E-1	9.857229233E0	9.858299532E0
8.423672310E-1	1.675992459E-2	-1.268965602E-1	9.864412308E0	9.865242714E0
8.443685640E-1	2.154847234E-2	-1.221080124E-1	9.854835510E0	9.855615538E0
8.463701300E-1	3.591412306E-2	-1.221080124E-1	9.866806030E0	9.867626940E0
8.483714630E-1	2.873129770E-2	-1.197137386E-1	9.871595383E0	9.872363054E0
8.503727960E-1	2.154847234E-2	-1.316851079E-1	9.873989105E0	9.874890691E0
8.523766960E-1	1.915419847E-2	-1.268965602E-1	9.878777504E0	9.879611055E0
8.543780290E-1	9.577099234E-3	-1.245022863E-1	9.883566856E0	9.884355636E0
8.563793620E-1	3.351984918E-2	-1.077423692E-1	9.864412308E0	9.865057637E0
8.583807280E-1	4.549122229E-2	-1.125309169E-1	9.864412308E0	9.865159038E0
8.603820610E-1	3.591412306E-2	-1.197137386E-1	9.857229233E0	9.858021574E0
8.623833940E-1	4.788549617E-2	-1.245022863E-1	9.862017632E0	9.862919730E0
8.643850600E-1	5.027977005E-2	-1.221080124E-1	9.866806030E0	9.867689682E0
8.663861600E-1	3.830839694E-2	-1.292908341E-1	9.864412308E0	9.865333944E0
8.683874930E-1	3.351984918E-2	-1.340793967E-1	9.857229233E0	9.858198061E0
8.703913930E-1	4.070267081E-2	-1.197137386E-1	9.869200706E0	9.870010672E0
8.723927260E-1	3.112557158E-2	-1.245022863E-1	9.876383781E0	9.877217534E0
8.743940590E-1	3.112557158E-2	-1.388679445E-1	9.873989105E0	9.875014631E0
8.763903920E-1	2.873129770E-2	-1.460507661E-1	9.859623909E0	9.860747433E0
8.783917250E-1	3.112557158E-2	-1.340793967E-1	9.857229233E0	9.858190211E0
8.803930580E-1	4.309694469E-2	-1.197137386E-1	9.859623909E0	9.860444835E0
8.823962240E-1	3.591412306E-2	-1.101366431E-1	9.854835510E0	9.855516366E0
8.843975570E-1	3.591412306E-2	-1.149251908E-1	9.864412308E0	9.865147125E0
8.863988900E-1	2.873129770E-2	-1.292908341E-1	9.869200706E0	9.870089371E0
8.884002900E-1	4.309694469E-2	-1.221080124E-1	9.864412308E0	9.865262181E0
8.904016230E-1	4.309694469E-2	-1.268965602E-1	9.866806030E0	9.867716115E0
8.924029560E-1	2.873129770E-2	-1.245022863E-1	9.869200706E0	9.870027806E0
8.944043220E-1	2.873129770E-2	-1.197137386E-1	9.864412308E0	9.865180538E0
8.964056550E-1	3.591412306E-2	-1.197137386E-1	9.864412308E0	9.865204072E0
8.984069880E-1	4.309694469E-2	-1.221080124E-1	9.850046158E0	9.850897270E0
9.004083540E-1	4.309694469E-2	-1.125309169E-1	9.840469360E0	9.841207131E0
9.024096870E-1	4.788549617E-2	-1.340793967E-1	9.852440834E0	9.853469475E0
9.044110200E-1	4.549122229E-2	-1.292908341E-1	9.854835510E0	9.855788579E0
9.064123530E-1	3.351984918E-2	-1.173194647E-1	9.845257759E0	9.846013802E0
9.084136860E-1	3.591412306E-2	-1.268965602E-1	9.859623909E0	9.860505879E0
9.104150190E-1	2.394274808E-2	-1.292908341E-1	9.847652435E0	9.848530239E0
9.124138190E-1	3.591412306E-2	-1.340793967E-1	9.833286285E0	9.834265925E0
9.144151520E-1	5.267404765E-2	-1.340793967E-1	9.850046158E0	9.851099489E0
9.164165180E-1	5.267404765E-2	-1.388679445E-1	9.850046158E0	9.851165828E0
9.184178510E-1	4.788549617E-2	-1.364736706E-1	9.876383781E0	9.877442720E0
9.204191840E-1	3.351984918E-2	-1.340793967E-1	9.878777504E0	9.879744219E0
9.224205500E-1	3.591412306E-2	-1.388679445E-1	9.869200706E0	9.870242992E0
9.244234500E-1	3.591412306E-2	-1.268965602E-1	9.864412308E0	9.865293850E0
9.264250160E-1	2.633702382E-2	-1.125309169E-1	9.864412308E0	9.865089306E0
9.284263820E-1	3.830839694E-2	-1.197137386E-1	9.852440834E0	9.853242578E0
9.304254480E-1	3.830839694E-2	-1.292908341E-1	9.857229233E0	9.858151541E0
9.324267810E-1	2.873129770E-2	-1.268965602E-1	9.864412308E0	9.865270316E0
9.344281470E-1	3.112557158E-2	-1.221080124E-1	9.873989105E0	9.874793163E0
9.364306130E-1	3.112557158E-2	-1.221080124E-1	9.869200706E0	9.870005155E0
9.384319460E-1	4.309694469E-2	-1.268965602E-1	9.866806030E0	9.867716115E0
9.404333120E-1	3.591412306E-2	-1.029538140E-1	9.842864037E0	9.843467974E0
9.424352450E-1	1.915419847E-2	-1.149251908E-1	9.852440834E0	9.853129709E0
9.444365780E-1	1.675992459E-2	-1.245022863E-1	9.862017632E0	9.862817725E0
9.464379440E-1	2.154847234E-2	-1.197137386E-1	9.862017632E0	9.862767739E0
9.484389770E-1	2.633702382E-2	-1.125309169E-1	9.864412308E0	9.865089306E0
9.504403100E-1	2.394274808E-2	-1.149251908E-1	9.864412308E0	9.865110807E0
9.524416760E-1	3.112557158E-2	-1.292908341E-1	9.864412308E0	9.865308667E0
9.544430090E-1	3.351984918E-2	-1.316851079E-1	9.854835510E0	9.855772293E0
9.564443420E-1	3.591412306E-2	-1.340793967E-1	9.852440834E0	9.853418569E0
9.584457080E-1	4.070267081E-2	-1.268965602E-1	9.859623909E0	9.860524483E0
9.604470410E-1	3.591412306E-2	-1.197137386E-1	9.864412308E0	9.865204072E0
9.624483740E-1	2.873129770E-2	-1.125309169E-1	9.876383781E0	9.877066634E0
9.644497400E-1	3.112557158E-2	-1.173194647E-1	9.871595383E0	9.872341569E0
9.664512060E-1	1.675992459E-2	-1.077423692E-1	9.859623909E0	9.860226820E0
9.684525390E-1	3.351984918E-2	-1.125309169E-1	9.866806030E0	9.867504650E0
9.704539050E-1	3.351984918E-2	-1.077423692E-1	9.869200706E0	9.869845722E0
9.724549710E-1	3.591412306E-2	-1.173194647E-1	9.864412308E0	9.865175308E0
9.744563040E-1	4.070267081E-2	-1.364736706E-1	9.852440834E0	9.853470057E0
9.764576370E-1	4.070267081E-2	-1.316851079E-1	9.852440834E0	9.853404897E0
9.784589700E-1	4.070267081E-2	-1.316851079E-1	9.850046158E0	9.851010455E0
9.804603030E-1	5.027977005E-2	-1.388679445E-1	9.857229233E0	9.858335585E0
9.824616360E-1	4.788549617E-2	-1.460507661E-1	9.847652435E0	9.848851828E0
9.844613690E-1	2.873129770E-2	-1.292908341E-1	9.854835510E0	9.855725470E0
9.864627350E-1	3.112557158E-2	-1.221080124E-1	9.869200706E0	9.870005155E0
9.884640680E-1	4.070267081E-2	-1.197137386E-1	9.866806030E0	9.867616193E0
9.904654010E-1	4.070267081E-2	-1.245022863E-1	9.866806030E0	9.867675449E0
9.924667670E-1	3.591412306E-2	-1.245022863E-1	9.862017632E0	9.862868873E0
9.944681000E-1	4.070267081E-2	-1.316851079E-1	9.871595383E0	9.872557575E0
9.964748660E-1	3.830839694E-2	-1.316851079E-1	9.866806030E0	9.867759104E0
9.984762320E-1	3.351984918E-2	-1.197137386E-1	9.859623909E0	9.860407628E0
1.000477565E0	3.591412306E-2	-1.245022863E-1	9.876383781E0	9.877233785E0
1.002476498E0	3.351984918E-2	-1.245022863E-1	9.871595383E0	9.872437379E0
1.004477864E0	4.070267081E-2	-1.364736706E-1	9.873989105E0	9.875016082E0
1.006479197E0	3.351984918E-2	-1.268965602E-1	9.873989105E0	9.874861375E0
1.008486863E0	2.873129770E-2	-1.316851079E-1	9.847652435E0	9.848574767E0
1.010488229E0	3.830839694E-2	-1.268965602E-1	9.852440834E0	9.853332465E0
1.012489562E0	3.112557158E-2	-1.292908341E-1	9.876383781E0	9.877279054E0
1.014490895E0	4.309694469E-2	-1.245022863E-1	9.878777504E0	9.879656023E0
1.016492261E0	4.309694469E-2	-1.197137386E-1	9.866806030E0	9.867626359E0
1.018493594E0	1.915419847E-2	-1.268965602E-1	9.864412308E0	9.865247072E0
1.020494927E0	1.436564885E-2	-1.340793967E-1	9.873989105E0	9.874909848E0
1.022496293E0	2.394274808E-2	-1.268965602E-1	9.869200706E0	9.870045521E0
1.024497626E0	2.154847234E-2	-1.316851079E-1	9.859623909E0	9.860526808E0
1.026498592E0	2.394274808E-2	-1.268965602E-1	9.859623909E0	9.860469544E0
1.028499958E0	2.394274808E-2	-1.221080124E-1	9.850046158E0	9.850832093E0
1.030501291E0	2.873129770E-2	-1.221080124E-1	9.864412308E0	9.865209883E0
1.032502591E0	3.830839694E-2	-1.173194647E-1	9.857229233E0	9.858001802E0
1.034503957E0	3.830839694E-2	-1.221080124E-1	9.864412308E0	9.865242424E0
1.036505290E0	4.549122229E-2	-1.197137386E-1	9.866806030E0	9.867637107E0
1.038506623E0	3.351984918E-2	-1.340793967E-1	9.866806030E0	9.867773918E0
1.040507989E0	2.154847234E-2	-1.364736706E-1	9.871595383E0	9.872562221E0
1.042509322E0	3.112557158E-2	-1.412622184E-1	9.864412308E0	9.865472822E0
1.044513522E0	4.788549617E-2	-1.532335877E-1	9.857229233E0	9.858536489E0
1.046514855E0	4.549122229E-2	-1.292908341E-1	9.869200706E0	9.870152388E0
1.048516188E0	4.549122229E-2	-1.197137386E-1	9.869200706E0	9.870031581E0
1.050517521E0	2.633702382E-2	-1.197137386E-1	9.857229233E0	9.857991335E0
1.052518854E0	1.675992459E-2	-1.221080124E-1	9.850046158E0	9.850817254E0
1.054520187E0	2.154847234E-2	-1.316851079E-1	9.845257759E0	9.846161975E0
1.056514987E0	3.591412306E-2	-1.268965602E-1	9.854835510E0	9.855717909E0
1.058516320E0	3.112557158E-2	-1.268965602E-1	9.866806030E0	9.867671092E0
1.060517653E0	3.112557158E-2	-1.268965602E-1	9.881172180E0	9.882035984E0
1.062518753E0	3.830839694E-2	-1.436564922E-1	9.881172180E0	9.882290644E0
1.064520086E0	3.351984918E-2	-1.460507661E-1	9.866806030E0	9.867943841E0
1.066521419E0	2.873129770E-2	-1.221080124E-1	9.845257759E0	9.846056886E0
1.068516719E0	3.351984918E-2	-1.197137386E-1	9.847652435E0	9.848437107E0
1.070518052E0	3.830839694E-2	-1.197137386E-1	9.871595383E0	9.872395571E0
1.072519385E0	1.915419847E-2	-1.316851079E-1	9.869200706E0	9.870097793E0
1.074520751E0	2.154847234E-2	-1.436564922E-1	9.859623909E0	9.860693949E0
1.076522084E0	3.830839694E-2	-1.364736706E-1	9.862017632E0	9.863036265E0
1.078527417E0	3.591412306E-2	-1.173194647E-1	9.862017632E0	9.862780817E0
1.080534950E0	3.351984918E-2	-1.101366431E-1	9.845257759E0	9.845930835E0
1.082536283E0	3.112557158E-2	-1.149251908E-1	9.857229233E0	9.857948303E0
1.084537616E0	3.830839694E-2	-1.197137386E-1	9.866806030E0	9.867606607E0
1.086541849E0	3.351984918E-2	-1.292908341E-1	9.859623909E0	9.860528552E0
1.088543182E0	3.830839694E-2	-1.364736706E-1	9.852440834E0	9.853460457E0
1.090544515E0	4.309694469E-2	-1.364736706E-1	9.857229233E0	9.858268132E0
1.092546081E0	4.309694469E-2	-1.268965602E-1	9.864412308E0	9.865322613E0
1.094547414E0	3.830839694E-2	-1.292908341E-1	9.864412308E0	9.865333944E0
1.096548747E0	3.351984918E-2	-1.197137386E-1	9.866806030E0	9.867589179E0
1.098550113E0	3.112557158E-2	-1.268965602E-1	9.864412308E0	9.865277579E0
1.100551446E0	2.633702382E-2	-1.316851079E-1	9.864412308E0	9.865326390E0
1.102552779E0	2.394274808E-2	-1.436564922E-1	9.869200706E0	9.870275226E0
1.104551012E0	3.351984918E-2	-1.245022863E-1	9.873989105E0	9.874830897E0
1.106552345E0	4.549122229E-2	-1.316851079E-1	9.876383781E0	9.877366401E0
1.108553678E0	3.112557158E-2	-1.364736706E-1	9.869200706E0	9.870193334E0
1.110555044E0	3.591412306E-2	-1.245022863E-1	9.864412308E0	9.865263343E0
1.112556377E0	3.830839694E-2	-1.197137386E-1	9.845257759E0	9.846060088E0
1.114557710E0	3.591412306E-2	-1.221080124E-1	9.845257759E0	9.846080466E0
1.116561010E0	3.591412306E-2	-1.316851079E-1	9.850046158E0	9.850991833E0
1.118562343E0	4.549122229E-2	-1.221080124E-1	9.857229233E0	9.858090483E0
1.120563676E0	4.549122229E-2	-1.221080124E-1	9.852440834E0	9.853302503E0
1.122565009E0	3.591412306E-2	-1.173194647E-1	9.862017632E0	9.862780817E0
1.124566342E0	3.351984918E-2	-1.245022863E-1	9.871595383E0	9.872437379E0
1.126567708E0	3.591412306E-2	-1.245022863E-1	9.876383781E0	9.877233785E0
1.128569041E0	3.591412306E-2	-1.268965602E-1	9.873989105E0	9.874869792E0
1.130570374E0	4.070267081E-2	-1.316851079E-1	9.847652435E0	9.848616967E0
1.132571740E0	4.070267081E-2	-1.436564922E-1	9.847652435E0	9.848784310E0
1.134573840E0	3.591412306E-2	-1.340793967E-1	9.857229233E0	9.858206493E0
1.136575173E0	3.591412306E-2	-1.221080124E-1	9.859623909E0	9.860445417E0
1.138572539E0	3.112557158E-2	-1.292908341E-1	9.847652435E0	9.848550320E0
1.140569672E0	3.112557158E-2	-1.245022863E-1	9.857229233E0	9.858064606E0
1.142571005E0	2.154847234E-2	-1.173194647E-1	9.852440834E0	9.853162872E0
1.144572371E0	1.675992459E-2	-1.340793967E-1	9.864412308E0	9.865337721E0
1.146571071E0	1.197137404E-2	-1.316851079E-1	9.866806030E0	9.867692006E0
1.148572404E0	2.873129770E-2	-1.221080124E-1	9.864412308E0	9.865209883E0
1.150573770E0	3.112557158E-2	-1.197137386E-1	9.864412308E0	9.865187801E0
1.152574970E0	3.351984918E-2	-1.125309169E-1	9.871595383E0	9.872293664E0
1.154576303E0	2.633702382E-2	-1.173194647E-1	9.881172180E0	9.881903721E0
1.156577669E0	3.112557158E-2	-1.268965602E-1	9.857229233E0	9.858095135E0
1.158579002E0	2.633702382E-2	-1.340793967E-1	9.866806030E0	9.867752133E0
1.160580335E0	3.112557158E-2	-1.245022863E-1	9.866806030E0	9.867640592E0
1.162581701E0	3.112557158E-2	-1.197137386E-1	9.862017632E0	9.862793314E0
1.164585334E0	3.591412306E-2	-1.340793967E-1	9.859623909E0	9.860600932E0
1.166586667E0	3.112557158E-2	-1.268965602E-1	9.866806030E0	9.867671092E0
1.168588033E0	4.309694469E-2	-1.125309169E-1	9.866806030E0	9.867541831E0
1.170589366E0	3.830839694E-2	-1.245022863E-1	9.862017632E0	9.862877882E0
1.172590699E0	3.830839694E-2	-1.221080124E-1	9.859623909E0	9.860454428E0
1.174592065E0	3.830839694E-2	-1.292908341E-1	9.862017632E0	9.862939492E0
1.176594031E0	3.591412306E-2	-1.340793967E-1	9.847652435E0	9.848630646E0
1.178595364E0	4.070267081E-2	-1.412622184E-1	9.850046158E0	9.851143133E0
1.180596730E0	3.112557158E-2	-1.221080124E-1	9.859623909E0	9.860429138E0
1.182600196E0	4.309694469E-2	-1.173194647E-1	9.862017632E0	9.862809588E0
1.184601529E0	3.112557158E-2	-1.173194647E-1	9.871595383E0	9.872341569E0
1.186602862E0	3.591412306E-2	-1.197137386E-1	9.871595383E0	9.872386571E0
1.188606262E0	3.351984918E-2	-1.388679445E-1	9.869200706E0	9.870234570E0
1.190607595E0	4.070267081E-2	-1.484450400E-1	9.876383781E0	9.877583168E0
1.192608928E0	4.549122229E-2	-1.364736706E-1	9.873989105E0	9.875036980E0
1.194609494E0	2.394274808E-2	-1.268965602E-1	9.847652435E0	9.848499098E0
1.196610860E0	4.070267081E-2	-1.364736706E-1	9.854835510E0	9.855864483E0
1.198612193E0	4.549122229E-2	-1.412622184E-1	9.859623909E0	9.860740748E0
1.200613193E0	4.309694469E-2	-1.245022863E-1	9.854835510E0	9.855716164E0
1.202614559E0	3.351984918E-2	-1.197137386E-1	9.850046158E0	9.850830639E0
1.204615892E0	3.830839694E-2	-1.197137386E-1	9.866806030E0	9.867606607E0
1.206619092E0	4.309694469E-2	-1.245022863E-1	9.871595383E0	9.872474541E0
1.208620458E0	3.591412306E-2	-1.197137386E-1	9.881172180E0	9.881962602E0
1.210621791E0	2.394274808E-2	-1.149251908E-1	9.864412308E0	9.865110807E0
1.212625524E0	1.915419847E-2	-1.268965602E-1	9.859623909E0	9.860459079E0
1.214626890E0	3.351984918E-2	-1.436564922E-1	9.857229233E0	9.858332968E0
